"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"426","665","21340","2019",0.868103,"T","i"
"426","665","21340","2020",1.231289,"T","i"
"426","665","21340","2021",0.893241,"T","i"
"426","665","21340","2022",0.75373,"T","i"
"426","665","21340","2023",0.710875,"T","i"
"426","5113","F0472","2010",798.24,"E","u"
"426","5113","F0472","2011",760.31435,"E","u"
"426","5113","F0472","2012",409.821404,"E","u"
"426","5113","F0472","2013",0,"E","u"
"426","5113","F0472","2014",323.4,"I","-"
"426","5113","F0472","2015",323.4,"E","u"
"426","5113","F0472","2016",323.4,"E","u"
"426","5113","F0472","2017",323.4,"E","u"
"426","5113","F0472","2018",323.4,"E","u"
"426","5113","F0472","2019",323.4,"E","u"
"426","5113","F0472","2020",323.4,"E","u"
"426","5113","F0472","2021",323.4,"I","-"
"426","5113","F0472","2022",323.4,"I","-"
"426","5113","F0472","2023",323.4,"E","t"
"426","5510","F0472","2010",499.12,"I","c"
"426","5510","F0472","2011",508.52,"I","c"
"426","5510","F0472","2012",477.9,"I","c"
"426","5510","F0472","2013",510.76,"I","c"
"426","5510","F0472","2014",522.79,"I","c"
"426","5510","F0472","2015",528.23,"I","c"
"426","5510","F0472","2016",521.36,"I","c"
"426","5510","F0472","2017",517.63,"I","c"
"426","5510","F0472","2018",537.02,"I","c"
"426","5510","F0472","2019",518.87,"I","c"
"426","5510","F0472","2020",541.9,"I","c"
"426","5510","F0472","2021",533.57,"I","c"
"426","5510","F0472","2022",542.38,"I","c"
"426","5510","F0472","2023",543.77,"I","c"
"426","5610","F0472","2010",0,"E","t"
"426","5610","F0472","2011",0,"E","t"
"426","5610","F0472","2012",0,"E","t"
"426","5610","F0472","2013",1147,"T","p"
"426","5610","F0472","2014",1322.56,"T","s"
"426","5610","F0472","2015",982.722447,"T","s"
"426","5610","F0472","2016",1234.593714,"T","s"
"426","5610","F0472","2017",1948.47464,"","s"
"426","5610","F0472","2018",1835.462584,"T","s"
"426","5610","F0472","2019",2006.21543,"","s"
"426","5610","F0472","2020",1732.167,"","s"
"426","5610","F0472","2021",2241.717379,"I","s"
"426","5610","F0472","2022",2101.563916,"I","s"
"426","5610","F0472","2023",2087.3945,"T","s"
"426","5071","F0472","2010",-37.92565,"E","s"
"426","5071","F0472","2011",-350.492946,"E","s"
"426","5071","F0472","2012",-409.821404,"E","s"
"426","5071","F0472","2013",323.4,"E","s"
"426","5071","F0472","2014",0.01,"E","s"
"426","5071","F0472","2015",-0.01,"E","s"
"426","5071","F0472","2016",-0.01,"E","s"
"426","5071","F0472","2017",0,"I","i"
"426","5071","F0472","2018",0,"I","i"
"426","5071","F0472","2019",-0.01,"E","s"
"426","5071","F0472","2020",0,"I","i"
"426","5071","F0472","2021",0,"I","i"
"426","5071","F0472","2022",0,"I","i"
"426","5071","F0472","2023",0,"I","i"
"426","5910","F0472","2010",100,"E","t"
"426","5910","F0472","2011",100,"E","t"
"426","5910","F0472","2012",100,"E","t"
"426","5910","F0472","2013",10,"T","p"
"426","5910","F0472","2014",3.958,"T","s"
"426","5910","F0472","2015",7.2762,"T","s"
"426","5910","F0472","2016",3.03,"T","s"
"426","5910","F0472","2017",0.0836,"","s"
"426","5910","F0472","2018",1.505566,"T","s"
"426","5910","F0472","2019",0.498,"","s"
"426","5910","F0472","2020",0.824,"","s"
"426","5910","F0472","2021",1.983,"","s"
"426","5910","F0472","2022",9.2211,"","s"
"426","5910","F0472","2023",0.0036,"T","c"
"426","5141","F0472","2010",437.04565,"E","h"
"426","5141","F0472","2011",759.012946,"I","e"
"426","5141","F0472","2012",787.721404,"I","e"
"426","5141","F0472","2013",1324.36,"E","h"
"426","5141","F0472","2014",1841.382,"E","e"
"426","5141","F0472","2015",1503.686247,"E","e"
"426","5141","F0472","2016",1752.933714,"E","e"
"426","5141","F0472","2017",2466.02104,"E","e"
"426","5141","F0472","2018",2370.977018,"E","e"
"426","5141","F0472","2019",2524.59743,"E","e"
"426","5141","F0472","2020",2273.243,"E","e"
"426","5141","F0472","2021",2773.304379,"E","e"
"426","5141","F0472","2022",2634.722816,"E","e"
"426","5141","F0472","2023",2631.1609,"E","e"
"426","261","F0472","2010",124.55801,"T","i"
"426","261","F0472","2011",216.31869,"T","i"
"426","261","F0472","2012",224.5006,"T","i"
"426","261","F0472","2013",377.4426,"T","i"
"426","261","F0472","2014",524.79387,"T","i"
"426","261","F0472","2015",428.55058,"T","i"
"426","261","F0472","2016",499.586108,"T","i"
"426","261","F0472","2017",702.815996,"T","i"
"426","261","F0472","2018",675.72845,"T","i"
"426","261","F0472","2019",719.510268,"T","i"
"426","261","F0472","2020",647.874255,"T","i"
"426","261","F0472","2021",790.391748,"T","i"
"426","261","F0472","2022",750.896003,"T","i"
"426","261","F0472","2023",749.880857,"T","i"
"426","271","F0472","2010",5.397514,"T","i"
"426","271","F0472","2011",9.37381,"T","i"
"426","271","F0472","2012",9.728359,"T","i"
"426","271","F0472","2013",16.355846,"T","i"
"426","271","F0472","2014",22.741068,"T","i"
"426","271","F0472","2015",18.570525,"T","i"
"426","271","F0472","2016",21.648731,"T","i"
"426","271","F0472","2017",30.45536,"T","i"
"426","271","F0472","2018",29.281566,"T","i"
"426","271","F0472","2019",31.178778,"T","i"
"426","271","F0472","2020",28.074551,"T","i"
"426","271","F0472","2021",34.250309,"T","i"
"426","271","F0472","2022",32.538827,"T","i"
"426","271","F0472","2023",32.494837,"T","i"
"426","281","F0472","2010",1.24558,"T","i"
"426","281","F0472","2011",2.163187,"T","i"
"426","281","F0472","2012",2.245006,"T","i"
"426","281","F0472","2013",3.774426,"T","i"
"426","281","F0472","2014",5.247939,"T","i"
"426","281","F0472","2015",4.285506,"T","i"
"426","281","F0472","2016",4.995861,"T","i"
"426","281","F0472","2017",7.02816,"T","i"
"426","281","F0472","2018",6.757285,"T","i"
"426","281","F0472","2019",7.195103,"T","i"
"426","281","F0472","2020",6.478743,"T","i"
"426","281","F0472","2021",7.903917,"T","i"
"426","281","F0472","2022",7.50896,"T","i"
"426","281","F0472","2023",7.498809,"T","i"
"426","664","F0472","2010",0.170948,"T","i"
"426","664","F0472","2011",0.294266,"T","i"
"426","664","F0472","2012",0.302342,"T","i"
"426","664","F0472","2013",0.502838,"T","i"
"426","664","F0472","2014",0.691216,"T","i"
"426","664","F0472","2015",0.557875,"T","i"
"426","664","F0472","2016",0.642469,"T","i"
"426","664","F0472","2017",0.89264,"T","i"
"426","664","F0472","2018",0.847824,"T","i"
"426","664","F0472","2019",0.892213,"T","i"
"426","664","F0472","2020",0.793924,"T","i"
"426","664","F0472","2021",0.957513,"T","i"
"426","664","F0472","2022",0.899891,"T","i"
"426","664","F0472","2023",0.888814,"T","i"
"426","674","F0472","2010",0.007408,"T","i"
"426","674","F0472","2011",0.012752,"T","i"
"426","674","F0472","2012",0.013101,"T","i"
"426","674","F0472","2013",0.02179,"T","i"
"426","674","F0472","2014",0.029953,"T","i"
"426","674","F0472","2015",0.024175,"T","i"
"426","674","F0472","2016",0.02784,"T","i"
"426","674","F0472","2017",0.038681,"T","i"
"426","674","F0472","2018",0.036739,"T","i"
"426","674","F0472","2019",0.038663,"T","i"
"426","674","F0472","2020",0.034403,"T","i"
"426","674","F0472","2021",0.041492,"T","i"
"426","674","F0472","2022",0.038995,"T","i"
"426","674","F0472","2023",0.038515,"T","i"
"426","684","F0472","2010",0.001709,"T","i"
"426","684","F0472","2011",0.002943,"T","i"
"426","684","F0472","2012",0.003023,"T","i"
"426","684","F0472","2013",0.005028,"T","i"
"426","684","F0472","2014",0.006912,"T","i"
"426","684","F0472","2015",0.005579,"T","i"
"426","684","F0472","2016",0.006425,"T","i"
"426","684","F0472","2017",0.008926,"T","i"
"426","684","F0472","2018",0.008478,"T","i"
"426","684","F0472","2019",0.008922,"T","i"
"426","684","F0472","2020",0.007939,"T","i"
"426","684","F0472","2021",0.009575,"T","i"
"426","684","F0472","2022",0.008999,"T","i"
"426","684","F0472","2023",0.008888,"T","i"
"426","5166","F0472","2014",0,"I","i"
"426","5166","F0472","2015",0,"I","i"
"426","5166","F0472","2016",0,"I","i"
"426","5166","F0472","2017",0,"I","i"
"426","5166","F0472","2018",0,"I","i"
"426","5166","F0472","2019",0,"I","i"
"426","5166","F0472","2020",0,"I","i"
"426","5166","F0472","2021",0,"I","i"
"426","5166","F0472","2022",0,"I","i"
"426","5166","F0472","2023",0,"I","i"
"426","665","F0472","2010",0.599817,"T","i"
"426","665","F0472","2011",1.032512,"T","i"
"426","665","F0472","2012",1.060848,"T","i"
"426","665","F0472","2013",1.764345,"T","i"
"426","665","F0472","2014",2.42532,"T","i"
"426","665","F0472","2015",1.957458,"T","i"
"426","665","F0472","2016",2.254276,"T","i"
"426","665","F0472","2017",3.13207,"T","i"
"426","665","F0472","2018",2.974821,"T","i"
"426","665","F0472","2019",3.130573,"T","i"
"426","665","F0472","2020",2.7857,"T","i"
"426","665","F0472","2021",3.359696,"T","i"
"426","665","F0472","2022",3.157511,"T","i"
"426","665","F0472","2023",3.118645,"T","i"
"426","5610","F0473","2014",498.59,"T","s"
"426","5610","F0473","2015",616.587655,"T","s"
"426","5610","F0473","2016",411.429011,"T","s"
"426","5610","F0473","2017",402.49502,"","s"
"426","5610","F0473","2018",712.485808,"T","s"
"426","5610","F0473","2019",307.9593,"","s"
"426","5610","F0473","2020",357.29,"","s"
"426","5610","F0473","2021",475.919,"","s"
"426","5610","F0473","2022",399.373053,"I","s"
"426","5610","F0473","2023",793.4716,"T","s"
"426","5910","F0473","2014",0.001,"T","c"
"426","5910","F0473","2015",2.125,"T","s"
"426","5910","F0473","2016",0.2819,"T","c"
"426","5910","F0473","2018",0.023465,"T","s"
"426","5141","F0473","2014",498.589,"E","e"
"426","5141","F0473","2015",614.462655,"E","e"
"426","5141","F0473","2016",411.147111,"E","e"
"426","5141","F0473","2017",402.49502,"E","e"
"426","5141","F0473","2018",712.462343,"E","e"
"426","5141","F0473","2019",307.9593,"E","e"
"426","5141","F0473","2020",357.29,"E","e"
"426","5141","F0473","2021",475.919,"E","e"
"426","5141","F0473","2022",399.373053,"E","e"
"426","5141","F0473","2023",793.4716,"E","e"
"426","261","F0473","2014",241.865524,"T","i"
"426","261","F0473","2015",298.075834,"T","i"
"426","261","F0473","2016",199.447464,"T","i"
"426","261","F0473","2017",195.250334,"T","i"
"426","261","F0473","2018",345.615483,"T","i"
"426","261","F0473","2019",149.391056,"T","i"
"426","261","F0473","2020",173.321379,"T","i"
"426","261","F0473","2021",230.868307,"T","i"
"426","261","F0473","2022",193.735868,"T","i"
"426","261","F0473","2023",384.913073,"T","i"
"426","271","F0473","2014",15.301696,"T","i"
"426","271","F0473","2015",18.857859,"T","i"
"426","271","F0473","2016",12.618105,"T","i"
"426","271","F0473","2017",12.352572,"T","i"
"426","271","F0473","2018",21.865469,"T","i"
"426","271","F0473","2019",9.451271,"T","i"
"426","271","F0473","2020",10.96523,"T","i"
"426","271","F0473","2021",14.605954,"T","i"
"426","271","F0473","2022",12.256759,"T","i"
"426","271","F0473","2023",24.351643,"T","i"
"426","281","F0473","2014",2.961619,"T","i"
"426","281","F0473","2015",3.649908,"T","i"
"426","281","F0473","2016",2.442214,"T","i"
"426","281","F0473","2017",2.39082,"T","i"
"426","281","F0473","2018",4.232026,"T","i"
"426","281","F0473","2019",1.829278,"T","i"
"426","281","F0473","2020",2.122303,"T","i"
"426","281","F0473","2021",2.826959,"T","i"
"426","281","F0473","2022",2.372276,"T","i"
"426","281","F0473","2023",4.713221,"T","i"
"426","664","F0473","2014",0.318566,"T","i"
"426","664","F0473","2015",0.388027,"T","i"
"426","664","F0473","2016",0.25649,"T","i"
"426","664","F0473","2017",0.247986,"T","i"
"426","664","F0473","2018",0.433637,"T","i"
"426","664","F0473","2019",0.185249,"T","i"
"426","664","F0473","2020",0.212393,"T","i"
"426","664","F0473","2021",0.279683,"T","i"
"426","664","F0473","2022",0.232177,"T","i"
"426","664","F0473","2023",0.456227,"T","i"
"426","674","F0473","2014",0.020154,"T","i"
"426","674","F0473","2015",0.024549,"T","i"
"426","674","F0473","2016",0.016227,"T","i"
"426","674","F0473","2017",0.015689,"T","i"
"426","674","F0473","2018",0.027434,"T","i"
"426","674","F0473","2019",0.01172,"T","i"
"426","674","F0473","2020",0.013437,"T","i"
"426","674","F0473","2021",0.017694,"T","i"
"426","674","F0473","2022",0.014689,"T","i"
"426","674","F0473","2023",0.028863,"T","i"
"426","684","F0473","2014",0.003901,"T","i"
"426","684","F0473","2015",0.004751,"T","i"
"426","684","F0473","2016",0.003141,"T","i"
"426","684","F0473","2017",0.003037,"T","i"
"426","684","F0473","2018",0.00531,"T","i"
"426","684","F0473","2019",0.002268,"T","i"
"426","684","F0473","2020",0.002601,"T","i"
"426","684","F0473","2021",0.003425,"T","i"
"426","684","F0473","2022",0.002843,"T","i"
"426","684","F0473","2023",0.005586,"T","i"
"426","5166","F0473","2014",0,"I","i"
"426","5166","F0473","2015",0,"I","i"
"426","5166","F0473","2016",0,"I","i"
"426","5166","F0473","2017",0,"I","i"
"426","5166","F0473","2018",0,"I","i"
"426","5166","F0473","2019",0,"I","i"
"426","5166","F0473","2020",0,"I","i"
"426","5166","F0473","2021",0,"I","i"
"426","5166","F0473","2022",0,"I","i"
"426","5166","F0473","2023",0,"I","i"
"426","665","F0473","2014",0.656701,"T","i"
"426","665","F0473","2015",0.799891,"T","i"
"426","665","F0473","2016",0.528736,"T","i"
"426","665","F0473","2017",0.511205,"T","i"
"426","665","F0473","2018",0.893913,"T","i"
"426","665","F0473","2019",0.381878,"T","i"
"426","665","F0473","2020",0.437834,"T","i"
"426","665","F0473","2021",0.576548,"T","i"
"426","665","F0473","2022",0.478618,"T","i"
"426","665","F0473","2023",0.940481,"T","i"
"426","5610","21330.90","2014",28.224,"T","s"
"426","5610","21330.90","2015",14.51876,"T","s"
"426","5610","21330.90","2016",154.27285,"T","s"
"426","5610","21330.90","2017",30.11819,"","s"
"426","5610","21330.90","2018",63.323409,"T","s"
"426","5610","21330.90","2019",34.79236,"","s"
"426","5610","21330.90","2020",326.626,"","s"
"426","5610","21330.90","2021",196.298,"","s"
"426","5610","21330.90","2022",271.19706,"","s"
"426","5610","21330.90","2023",15.47028,"T","s"
"426","5910","21330.90","2014",0.724,"T","s"
"426","5910","21330.90","2015",17.676,"T","s"
"426","5910","21330.90","2016",0.7,"T","s"
"426","5910","21330.90","2017",0.02592,"","i"
"426","5910","21330.90","2018",0.455,"T","s"
"426","5141","21330.90","2014",27.5,"E","e"
"426","5141","21330.90","2016",153.57285,"E","h"
"426","5141","21330.90","2017",30.09227,"E","e"
"426","5141","21330.90","2018",62.868409,"E","e"
"426","5141","21330.90","2019",34.79236,"E","e"
"426","5141","21330.90","2020",326.626,"E","e"
"426","5141","21330.90","2021",196.298,"E","e"
"426","5141","21330.90","2022",271.19706,"E","e"
"426","5141","21330.90","2023",15.47028,"E","e"
"426","5166","21330.90","2014",0,"I","i"
"426","5166","21330.90","2015",-3,"I","i"
"426","5166","21330.90","2016",0,"I","i"
"426","5166","21330.90","2017",0,"I","i"
"426","5166","21330.90","2018",0,"I","i"
"426","5166","21330.90","2019",0,"I","i"
"426","5166","21330.90","2020",0,"I","i"
"426","5166","21330.90","2021",0,"I","i"
"426","5166","21330.90","2022",0,"I","i"
"426","5166","21330.90","2023",0,"I","i"
"426","5610","F0475","2014",111.18,"T","s"
"426","5610","F0475","2015",583.09498,"T","s"
"426","5610","F0475","2016",140.120351,"T","s"
"426","5610","F0475","2017",440.44933,"","s"
"426","5610","F0475","2018",115.71695,"T","s"
"426","5610","F0475","2019",2.639,"","s"
"426","5610","F0475","2020",28.039,"","s"
"426","5610","F0475","2021",74.159,"","s"
"426","5610","F0475","2022",138.40232,"","s"
"426","5610","F0475","2023",44.14884,"T","s"
"426","5910","F0475","2014",0.115,"T","s"
"426","5910","F0475","2015",2.8,"T","s"
"426","5910","F0475","2016",1.476,"T","c"
"426","5910","F0475","2017",0.00228,"","i"
"426","5910","F0475","2018",0.04,"T","c"
"426","5141","F0475","2014",111.065,"E","h"
"426","5141","F0475","2015",580.29498,"E","e"
"426","5141","F0475","2016",138.644351,"E","e"
"426","5141","F0475","2017",440.44705,"E","e"
"426","5141","F0475","2018",115.67695,"E","e"
"426","5141","F0475","2019",2.639,"E","e"
"426","5141","F0475","2020",28.039,"E","e"
"426","5141","F0475","2021",74.159,"E","e"
"426","5141","F0475","2022",138.40232,"E","e"
"426","5141","F0475","2023",44.14884,"E","e"
"426","261","F0475","2014",53.877632,"T","i"
"426","261","F0475","2015",281.501095,"T","i"
"426","261","F0475","2016",67.256375,"T","i"
"426","261","F0475","2017",213.660864,"T","i"
"426","261","F0475","2018",56.114888,"T","i"
"426","261","F0475","2019",1.280179,"T","i"
"426","261","F0475","2020",13.601719,"T","i"
"426","261","F0475","2021",35.974531,"T","i"
"426","261","F0475","2022",67.138965,"T","i"
"426","261","F0475","2023",21.416602,"T","i"
"426","271","F0475","2014",3.408585,"T","i"
"426","271","F0475","2015",17.809253,"T","i"
"426","271","F0475","2016",4.254995,"T","i"
"426","271","F0475","2017",13.51732,"T","i"
"426","271","F0475","2018",3.550126,"T","i"
"426","271","F0475","2019",0.080991,"T","i"
"426","271","F0475","2020",0.860517,"T","i"
"426","271","F0475","2021",2.27594,"T","i"
"426","271","F0475","2022",4.247567,"T","i"
"426","271","F0475","2023",1.354928,"T","i"
"426","281","F0475","2014",0.659726,"T","i"
"426","281","F0475","2015",3.446952,"T","i"
"426","281","F0475","2016",0.823547,"T","i"
"426","281","F0475","2017",2.616255,"T","i"
"426","281","F0475","2018",0.687121,"T","i"
"426","281","F0475","2019",0.015676,"T","i"
"426","281","F0475","2020",0.166552,"T","i"
"426","281","F0475","2021",0.440504,"T","i"
"426","281","F0475","2022",0.82211,"T","i"
"426","281","F0475","2023",0.262244,"T","i"
"426","664","F0475","2014",0.070963,"T","i"
"426","664","F0475","2015",0.36645,"T","i"
"426","664","F0475","2016",0.086492,"T","i"
"426","664","F0475","2017",0.271369,"T","i"
"426","664","F0475","2018",0.070406,"T","i"
"426","664","F0475","2019",0.001587,"T","i"
"426","664","F0475","2020",0.016668,"T","i"
"426","664","F0475","2021",0.043581,"T","i"
"426","664","F0475","2022",0.080461,"T","i"
"426","664","F0475","2023",0.025385,"T","i"
"426","674","F0475","2014",0.00449,"T","i"
"426","674","F0475","2015",0.023184,"T","i"
"426","674","F0475","2016",0.005472,"T","i"
"426","674","F0475","2017",0.017168,"T","i"
"426","674","F0475","2018",0.004454,"T","i"
"426","674","F0475","2019",0.0001,"T","i"
"426","674","F0475","2020",0.001055,"T","i"
"426","674","F0475","2021",0.002757,"T","i"
"426","674","F0475","2022",0.00509,"T","i"
"426","674","F0475","2023",0.001606,"T","i"
"426","684","F0475","2014",0.000869,"T","i"
"426","684","F0475","2015",0.004487,"T","i"
"426","684","F0475","2016",0.001059,"T","i"
"426","684","F0475","2017",0.003323,"T","i"
"426","684","F0475","2018",0.000862,"T","i"
"426","684","F0475","2019",0.000019,"T","i"
"426","684","F0475","2020",0.000204,"T","i"
"426","684","F0475","2021",0.000534,"T","i"
"426","684","F0475","2022",0.000985,"T","i"
"426","684","F0475","2023",0.000311,"T","i"
"426","5166","F0475","2014",0,"I","i"
"426","5166","F0475","2015",0,"I","i"
"426","5166","F0475","2016",0,"I","i"
"426","5166","F0475","2017",0,"I","i"
"426","5166","F0475","2018",0,"I","i"
"426","5166","F0475","2019",0,"I","i"
"426","5166","F0475","2020",0,"I","i"
"426","5166","F0475","2021",0,"I","i"
"426","5166","F0475","2022",0,"I","i"
"426","5166","F0475","2023",0,"I","i"
"426","665","F0475","2014",0.146286,"T","i"
"426","665","F0475","2015",0.755412,"T","i"
"426","665","F0475","2016",0.178297,"T","i"
"426","665","F0475","2017",0.559408,"T","i"
"426","665","F0475","2018",0.145138,"T","i"
"426","665","F0475","2019",0.003272,"T","i"
"426","665","F0475","2020",0.03436,"T","i"
"426","665","F0475","2021",0.089839,"T","i"
"426","665","F0475","2022",0.165864,"T","i"
"426","665","F0475","2023",0.052328,"T","i"
"426","5610","23991.02","2014",281.516,"T","s"
"426","5610","23991.02","2015",12.59764,"T","s"
"426","5610","23991.02","2016",367.003473,"T","s"
"426","5610","23991.02","2017",726.4892,"","s"
"426","5610","23991.02","2018",900.523789,"T","s"
"426","5610","23991.02","2019",361.46046,"","s"
"426","5610","23991.02","2020",232.341,"","s"
"426","5610","23991.02","2021",258.799378,"I","s"
"426","5610","23991.02","2022",320.8762,"I","e"
"426","5610","23991.02","2023",388.5886,"T","s"
"426","5910","23991.02","2016",1.41337,"T","s"
"426","5910","23991.02","2017",1.173,"E","f"
"426","5910","23991.02","2018",3.5455,"T","s"
"426","5910","23991.02","2019",0.957,"","s"
"426","5910","23991.02","2023",0.005,"T","c"
"426","5141","23991.02","2014",281.516,"E","h"
"426","5141","23991.02","2015",12.59764,"E","h"
"426","5141","23991.02","2016",365.590103,"E","h"
"426","5141","23991.02","2017",725.3162,"E","h"
"426","5141","23991.02","2018",896.978289,"E","h"
"426","5141","23991.02","2019",360.50346,"E","h"
"426","5141","23991.02","2020",232.341,"E","h"
"426","5141","23991.02","2021",258.799378,"E","e"
"426","5141","23991.02","2022",320.8762,"E","e"
"426","5141","23991.02","2023",388.5836,"E","e"
"426","261","23991.02","2014",115.42156,"T","i"
"426","261","23991.02","2015",5.165032,"T","i"
"426","261","23991.02","2016",149.891942,"T","i"
"426","261","23991.02","2017",297.379642,"T","i"
"426","261","23991.02","2018",367.761098,"T","i"
"426","261","23991.02","2019",147.806419,"T","i"
"426","261","23991.02","2020",95.25981,"T","i"
"426","261","23991.02","2021",106.107745,"T","i"
"426","261","23991.02","2022",131.559242,"T","i"
"426","261","23991.02","2023",159.319276,"T","i"
"426","271","23991.02","2014",4.22274,"T","i"
"426","271","23991.02","2015",0.188965,"T","i"
"426","271","23991.02","2016",5.483852,"T","i"
"426","271","23991.02","2017",10.879743,"T","i"
"426","271","23991.02","2018",13.454674,"T","i"
"426","271","23991.02","2019",5.407552,"T","i"
"426","271","23991.02","2020",3.485115,"T","i"
"426","271","23991.02","2021",3.881991,"T","i"
"426","271","23991.02","2022",4.813143,"T","i"
"426","271","23991.02","2023",5.828754,"T","i"
"426","281","23991.02","2014",1.126064,"T","i"
"426","281","23991.02","2015",0.050391,"T","i"
"426","281","23991.02","2016",1.46236,"T","i"
"426","281","23991.02","2017",2.901265,"T","i"
"426","281","23991.02","2018",3.587913,"T","i"
"426","281","23991.02","2019",1.442014,"T","i"
"426","281","23991.02","2020",0.929364,"T","i"
"426","281","23991.02","2021",1.035198,"T","i"
"426","281","23991.02","2022",1.283505,"T","i"
"426","281","23991.02","2023",1.554334,"T","i"
"426","664","23991.02","2014",0.152024,"T","i"
"426","664","23991.02","2015",0.006724,"T","i"
"426","664","23991.02","2016",0.192761,"T","i"
"426","664","23991.02","2017",0.377699,"T","i"
"426","664","23991.02","2018",0.461423,"T","i"
"426","664","23991.02","2019",0.183284,"T","i"
"426","664","23991.02","2020",0.116734,"T","i"
"426","664","23991.02","2021",0.128543,"T","i"
"426","664","23991.02","2022",0.157664,"T","i"
"426","664","23991.02","2023",0.188837,"T","i"
"426","674","23991.02","2014",0.005562,"T","i"
"426","674","23991.02","2015",0.000246,"T","i"
"426","674","23991.02","2016",0.007052,"T","i"
"426","674","23991.02","2017",0.013818,"T","i"
"426","674","23991.02","2018",0.016881,"T","i"
"426","674","23991.02","2019",0.006706,"T","i"
"426","674","23991.02","2020",0.004271,"T","i"
"426","674","23991.02","2021",0.004703,"T","i"
"426","674","23991.02","2022",0.005768,"T","i"
"426","674","23991.02","2023",0.006909,"T","i"
"426","684","23991.02","2014",0.001483,"T","i"
"426","684","23991.02","2015",0.000066,"T","i"
"426","684","23991.02","2016",0.001881,"T","i"
"426","684","23991.02","2017",0.003685,"T","i"
"426","684","23991.02","2018",0.004502,"T","i"
"426","684","23991.02","2019",0.001788,"T","i"
"426","684","23991.02","2020",0.001139,"T","i"
"426","684","23991.02","2021",0.001254,"T","i"
"426","684","23991.02","2022",0.001538,"T","i"
"426","684","23991.02","2023",0.001842,"T","i"
"426","5166","23991.02","2014",0,"I","i"
"426","5166","23991.02","2015",0,"I","i"
"426","5166","23991.02","2016",0,"I","i"
"426","5166","23991.02","2017",0,"I","i"
"426","5166","23991.02","2018",0,"I","i"
"426","5166","23991.02","2019",0,"I","i"
"426","5166","23991.02","2020",0,"I","i"
"426","5166","23991.02","2021",0,"I","i"
"426","5166","23991.02","2022",0,"I","i"
"426","5166","23991.02","2023",0,"I","i"
"426","665","23991.02","2014",0.37079,"T","i"
"426","665","23991.02","2015",0.016399,"T","i"
"426","665","23991.02","2016",0.470149,"T","i"
"426","665","23991.02","2017",0.921217,"T","i"
"426","665","23991.02","2018",1.125422,"T","i"
"426","665","23991.02","2019",0.447035,"T","i"
"426","665","23991.02","2020",0.284718,"T","i"
"426","665","23991.02","2021",0.31352,"T","i"
"426","665","23991.02","2022",0.384545,"T","i"
"426","665","23991.02","2023",0.460578,"T","i"
"426","5610","01312","2010",3000,"E","f"
"426","5610","01312","2011",3000,"E","f"
"426","5610","01312","2012",3000,"E","f"
"426","5610","01312","2013",401,"T","p"
"426","5610","01312","2014",353.013,"T","s"
"426","5610","01312","2015",414.937043,"T","s"
"426","5610","01312","2016",486.414429,"T","s"
"426","5610","01312","2017",1449.683,"","s"
"426","5610","01312","2018",1233.142,"T","s"
"426","5610","01312","2019",2562.51,"","s"
"426","5610","01312","2020",1649.973,"","s"
"426","5610","01312","2021",1514.930776,"I","s"
"426","5610","01312","2022",3289.464,"","s"
"426","5610","01312","2023",1698.521,"T","s"
"426","5910","01312","2015",13.39744,"T","s"
"426","5141","01312","2010",3000,"E","h"
"426","5141","01312","2011",3000,"E","h"
"426","5141","01312","2012",3000,"E","h"
"426","5141","01312","2013",401,"E","h"
"426","5141","01312","2014",353.013,"E","e"
"426","5141","01312","2015",401.539603,"E","e"
"426","5141","01312","2016",486.414429,"E","e"
"426","5141","01312","2017",1449.683,"E","e"
"426","5141","01312","2018",1233.142,"E","e"
"426","5141","01312","2019",2562.51,"E","e"
"426","5141","01312","2020",1649.973,"E","e"
"426","5141","01312","2021",1514.930776,"E","e"
"426","5141","01312","2022",3289.464,"E","e"
"426","5141","01312","2023",1698.521,"E","e"
"426","261","01312","2010",1977.6,"T","i"
"426","261","01312","2011",1977.6,"T","i"
"426","261","01312","2012",1977.6,"T","i"
"426","261","01312","2013",264.3392,"T","i"
"426","261","01312","2014",232.70617,"T","i"
"426","261","01312","2015",264.694906,"T","i"
"426","261","01312","2016",320.644392,"T","i"
"426","261","01312","2017",955.631034,"T","i"
"426","261","01312","2018",812.887206,"T","i"
"426","261","01312","2019",1689.206592,"T","i"
"426","261","01312","2020",1087.662202,"T","i"
"426","261","01312","2021",998.642368,"T","i"
"426","261","01312","2022",2168.414669,"T","i"
"426","261","01312","2023",1119.665043,"T","i"
"426","271","01312","2010",24.96,"T","i"
"426","271","01312","2011",24.96,"T","i"
"426","271","01312","2012",24.96,"T","i"
"426","271","01312","2013",3.33632,"T","i"
"426","271","01312","2014",2.937068,"T","i"
"426","271","01312","2015",3.340809,"T","i"
"426","271","01312","2016",4.046968,"T","i"
"426","271","01312","2017",12.061363,"T","i"
"426","271","01312","2018",10.259741,"T","i"
"426","271","01312","2019",21.320083,"T","i"
"426","271","01312","2020",13.727775,"T","i"
"426","271","01312","2021",12.604224,"T","i"
"426","271","01312","2022",27.36834,"T","i"
"426","271","01312","2023",14.131695,"T","i"
"426","281","01312","2010",3.84,"T","i"
"426","281","01312","2011",3.84,"T","i"
