"geographicAreaM49","measuredElementSuaFbs","measuredItemFbsSua","timePointYears","Value","flagObservationStatus","flagMethod"
"426","5071","S2633","2012",0,"I","s"
"426","5071","S2633","2013",14.223772,"I","s"
"426","5141","S2633","2010",0,"I","s"
"426","5141","S2633","2011",0,"I","s"
"426","5141","S2633","2012",0,"I","s"
"426","5141","S2633","2013",68.776228,"I","s"
"426","261","S2633","2010",0,"I","s"
"426","261","S2633","2011",0,"I","s"
"426","261","S2633","2012",0,"I","s"
"426","261","S2633","2013",1427.199456,"I","s"
"426","271","S2633","2010",0,"I","s"
"426","271","S2633","2011",0,"I","s"
"426","271","S2633","2012",0,"I","s"
"426","271","S2633","2013",21.368979,"I","s"
"426","281","S2633","2010",0,"I","s"
"426","281","S2633","2011",0,"I","s"
"426","281","S2633","2012",0,"I","s"
"426","281","S2633","2013",81.841935,"I","s"
"426","664","S2633","2010",0,"I","s"
"426","664","S2633","2011",0,"I","s"
"426","664","S2633","2012",0,"I","s"
"426","664","S2633","2013",1.901351,"I","s"
"426","674","S2633","2010",0,"I","s"
"426","674","S2633","2011",0,"I","s"
"426","674","S2633","2012",0,"I","s"
"426","674","S2633","2013",0.028468,"I","s"
"426","684","S2633","2010",0,"I","s"
"426","684","S2633","2011",0,"I","s"
"426","684","S2633","2012",0,"I","s"
"426","684","S2633","2013",0.109032,"I","s"
"426","5166","S2633","2010",0,"I","s"
"426","5166","S2633","2011",0,"I","s"
"426","5166","S2633","2012",0,"I","s"
"426","5166","S2633","2013",0,"I","s"
"426","665","S2633","2010",0,"T","i"
"426","665","S2633","2011",0,"T","i"
"426","665","S2633","2012",0,"T","i"
"426","665","S2633","2013",0.091625,"T","i"
"426","5610","S2635","2010",0,"I","s"
"426","5610","S2635","2011",0,"I","s"
"426","5610","S2635","2012",0,"I","s"
"426","5610","S2635","2013",399,"I","s"
"426","5071","S2635","2010",0,"I","s"
"426","5071","S2635","2011",0,"I","s"
"426","5071","S2635","2012",0,"I","s"
"426","5071","S2635","2013",73.783083,"I","s"
"426","5141","S2635","2010",0,"I","s"
"426","5141","S2635","2011",0,"I","s"
"426","5141","S2635","2012",0,"I","s"
"426","5141","S2635","2013",325.216917,"I","s"
"426","261","S2635","2010",0,"I","s"
"426","261","S2635","2011",0,"I","s"
"426","261","S2635","2012",0,"I","s"
"426","261","S2635","2013",45.36776,"I","s"
"426","271","S2635","2010",0,"I","s"
"426","271","S2635","2011",0,"I","s"
"426","271","S2635","2012",0,"I","s"
"426","271","S2635","2013",3.805038,"I","s"
"426","281","S2635","2010",0,"I","s"
"426","281","S2635","2011",0,"I","s"
"426","281","S2635","2012",0,"I","s"
"426","281","S2635","2013",0.536608,"I","s"
"426","664","S2635","2010",0,"I","s"
"426","664","S2635","2011",0,"I","s"
"426","664","S2635","2012",0,"I","s"
"426","664","S2635","2013",0.06044,"I","s"
"426","674","S2635","2010",0,"I","s"
"426","674","S2635","2011",0,"I","s"
"426","674","S2635","2012",0,"I","s"
"426","674","S2635","2013",0.005069,"I","s"
"426","684","S2635","2010",0,"I","s"
"426","684","S2635","2011",0,"I","s"
"426","684","S2635","2012",0,"I","s"
"426","684","S2635","2013",0.000715,"I","s"
"426","5166","S2635","2010",0,"I","s"
"426","5166","S2635","2011",0,"I","s"
"426","5166","S2635","2012",0,"I","s"
"426","5166","S2635","2013",0,"I","s"
"426","665","S2635","2010",0,"T","i"
"426","665","S2635","2011",0,"T","i"
"426","665","S2635","2012",0,"T","i"
"426","665","S2635","2013",0.433262,"T","i"
"426","5610","S2645","2010",1700,"I","s"
"426","5610","S2645","2011",1700,"I","s"
"426","5610","S2645","2012",1800,"I","s"
"426","5610","S2645","2013",1437,"I","s"
"426","5071","S2645","2010",0,"I","s"
"426","5071","S2645","2011",182.359712,"I","s"
"426","5071","S2645","2012",247.270378,"I","s"
"426","5071","S2645","2013",-142.23009,"I","s"
"426","5141","S2645","2010",1700,"I","s"
"426","5141","S2645","2011",1517.640288,"I","s"
"426","5141","S2645","2012",1552.729622,"I","s"
"426","5141","S2645","2013",1579.23009,"I","s"
"426","261","S2645","2010",5287,"I","s"
"426","261","S2645","2011",4719.861296,"I","s"
"426","261","S2645","2012",4828.989124,"I","s"
"426","261","S2645","2013",4911.40558,"I","s"
"426","271","S2645","2010",198.9,"I","s"
"426","271","S2645","2011",177.563914,"I","s"
"426","271","S2645","2012",181.669366,"I","s"
"426","271","S2645","2013",184.769921,"I","s"
"426","281","S2645","2010",144.5,"I","s"
"426","281","S2645","2011",128.999424,"I","s"
"426","281","S2645","2012",131.982018,"I","s"
"426","281","S2645","2013",134.234558,"I","s"
"426","664","S2645","2010",7.256067,"I","s"
"426","664","S2645","2011",6.42059,"I","s"
"426","664","S2645","2012",6.503344,"I","s"
"426","664","S2645","2013",6.543097,"I","s"
"426","674","S2645","2010",0.272977,"I","s"
"426","674","S2645","2011",0.241546,"I","s"
"426","674","S2645","2012",0.24466,"I","s"
"426","674","S2645","2013",0.246155,"I","s"
"426","684","S2645","2010",0.198317,"I","s"
"426","684","S2645","2011",0.175482,"I","s"
"426","684","S2645","2012",0.177744,"I","s"
"426","684","S2645","2013",0.178831,"I","s"
"426","5166","S2645","2010",0,"I","s"
"426","5166","S2645","2011",0,"I","s"
"426","5166","S2645","2012",0,"I","s"
"426","5166","S2645","2013",0,"I","s"
"426","665","S2645","2010",2.333141,"T","i"
"426","665","S2645","2011",2.064499,"T","i"
"426","665","S2645","2012",2.091107,"T","i"
"426","665","S2645","2013",2.10389,"T","i"
"426","5610","S2655","2010",60,"I","s"
"426","5610","S2655","2011",60,"I","s"
"426","5610","S2655","2012",60,"I","s"
"426","5610","S2655","2013",879,"I","s"
"426","5071","S2655","2010",0,"I","s"
"426","5071","S2655","2011",0,"I","s"
"426","5071","S2655","2012",-120,"I","s"
"426","5071","S2655","2013",175.8,"I","s"
"426","5141","S2655","2010",60,"I","s"
"426","5141","S2655","2011",60,"I","s"
"426","5141","S2655","2012",180,"I","s"
"426","5141","S2655","2013",703.2,"I","s"
"426","261","S2655","2010",48,"I","s"
"426","261","S2655","2011",48,"I","s"
"426","261","S2655","2012",144,"I","s"
"426","261","S2655","2013",562.56,"I","s"
"426","271","S2655","2010",0.12,"I","s"
"426","271","S2655","2011",0.12,"I","s"
"426","271","S2655","2012",0.36,"I","s"
"426","271","S2655","2013",1.4064,"I","s"
"426","281","S2655","2010",0,"I","s"
"426","281","S2655","2011",0,"I","s"
"426","281","S2655","2012",0,"I","s"
"426","281","S2655","2013",0,"I","s"
"426","664","S2655","2010",0.065877,"I","s"
"426","664","S2655","2011",0.065296,"I","s"
"426","664","S2655","2012",0.193929,"I","s"
"426","664","S2655","2013",0.749456,"I","s"
"426","674","S2655","2010",0.000165,"I","s"
"426","674","S2655","2011",0.000163,"I","s"
"426","674","S2655","2012",0.000485,"I","s"
"426","674","S2655","2013",0.001874,"I","s"
"426","684","S2655","2010",0,"I","s"
"426","684","S2655","2011",0,"I","s"
"426","684","S2655","2012",0,"I","s"
"426","684","S2655","2013",0,"I","s"
"426","5166","S2655","2010",0,"I","s"
"426","5166","S2655","2011",0,"I","s"
"426","5166","S2655","2012",0,"I","s"
"426","5166","S2655","2013",0,"I","s"
"426","665","S2655","2010",0.082346,"T","i"
"426","665","S2655","2011",0.08162,"T","i"
"426","665","S2655","2012",0.242411,"T","i"
"426","665","S2655","2013",0.936821,"T","i"
"426","5510","S2656","2010",37300,"I","s"
"426","5510","S2656","2011",38200,"I","s"
"426","5510","S2656","2012",37200,"I","s"
"426","5510","S2656","2013",41500,"I","s"
"426","5610","S2656","2010",116,"I","s"
"426","5610","S2656","2011",0,"I","s"
"426","5610","S2656","2012",237,"I","s"
"426","5610","S2656","2013",2834,"I","s"
"426","5071","S2656","2010",0,"I","s"
"426","5071","S2656","2011",0,"I","s"
"426","5071","S2656","2012",0,"I","s"
"426","5071","S2656","2013",0,"I","s"
"426","5141","S2656","2010",37416,"I","s"
"426","5141","S2656","2011",38200,"I","s"
"426","5141","S2656","2012",37437,"I","s"
"426","5141","S2656","2013",44334,"I","s"
"426","261","S2656","2010",16463.04,"I","s"
"426","261","S2656","2011",16808,"I","s"
"426","261","S2656","2012",16472.28,"I","s"
"426","261","S2656","2013",19506.96,"I","s"
"426","271","S2656","2010",149.664,"I","s"
"426","271","S2656","2011",152.8,"I","s"
"426","271","S2656","2012",149.748,"I","s"
"426","271","S2656","2013",177.336,"I","s"
"426","281","S2656","2010",0,"I","s"
"426","281","S2656","2011",0,"I","s"
"426","281","S2656","2012",0,"I","s"
"426","281","S2656","2013",0,"I","s"
"426","664","S2656","2010",22.594463,"I","s"
"426","664","S2656","2011",22.864503,"I","s"
"426","664","S2656","2012",22.183712,"I","s"
"426","664","S2656","2013",25.98766,"I","s"
"426","674","S2656","2010",0.205404,"I","s"
"426","674","S2656","2011",0.207859,"I","s"
"426","674","S2656","2012",0.20167,"I","s"
"426","674","S2656","2013",0.236251,"I","s"
"426","684","S2656","2010",0,"I","s"
"426","684","S2656","2011",0,"I","s"
"426","684","S2656","2012",0,"I","s"
"426","684","S2656","2013",0,"I","s"
"426","5166","S2656","2010",0,"I","s"
"426","5166","S2656","2011",0,"I","s"
"426","5166","S2656","2012",0,"I","s"
"426","5166","S2656","2013",0,"I","s"
"426","665","S2656","2010",51.351052,"T","i"
"426","665","S2656","2011",51.96478,"T","i"
"426","665","S2656","2012",50.417527,"T","i"
"426","665","S2656","2013",59.062863,"T","i"
"426","5510","S2657","2010",13498.65,"I","s"
"426","5510","S2657","2011",5998.68,"I","s"
"426","5510","S2657","2012",3749.7,"I","s"
"426","5510","S2657","2013",4499.55,"I","s"
"426","5610","S2657","2010",0,"I","s"
"426","5610","S2657","2011",0,"I","s"
"426","5610","S2657","2012",0,"I","s"
"426","5610","S2657","2013",3571,"I","s"
"426","5071","S2657","2010",5387.755137,"I","s"
"426","5071","S2657","2011",1014.874798,"I","s"
"426","5071","S2657","2012",-1677.676554,"I","s"
"426","5071","S2657","2013",-665.489782,"I","s"
"426","5141","S2657","2010",8110.894863,"I","s"
"426","5141","S2657","2011",4983.805202,"I","s"
"426","5141","S2657","2012",5427.376554,"I","s"
"426","5141","S2657","2013",8736.039782,"I","s"
"426","261","S2657","2010",2189.941613,"I","s"
"426","261","S2657","2011",1345.627405,"I","s"
"426","261","S2657","2012",1465.39167,"I","s"
"426","261","S2657","2013",3240.796178,"I","s"
"426","271","S2657","2010",32.443579,"I","s"
"426","271","S2657","2011",19.935221,"I","s"
"426","271","S2657","2012",21.709506,"I","s"
"426","271","S2657","2013",25.493458,"I","s"
"426","281","S2657","2010",0,"I","s"
"426","281","S2657","2011",0,"I","s"
"426","281","S2657","2012",0,"I","s"
"426","281","S2657","2013",0,"I","s"
"426","664","S2657","2010",3.005554,"I","s"
"426","664","S2657","2011",1.830503,"I","s"
"426","664","S2657","2012",1.973487,"I","s"
"426","664","S2657","2013",4.31747,"I","s"
"426","674","S2657","2010",0.044527,"I","s"
"426","674","S2657","2011",0.027119,"I","s"
"426","674","S2657","2012",0.029237,"I","s"
"426","674","S2657","2013",0.033963,"I","s"
"426","684","S2657","2010",0,"I","s"
"426","684","S2657","2011",0,"I","s"
"426","684","S2657","2012",0,"I","s"
"426","684","S2657","2013",0,"I","s"
"426","5166","S2657","2010",0,"I","s"
"426","5166","S2657","2011",0,"I","s"
"426","5166","S2657","2012",0,"I","s"
"426","5166","S2657","2013",0,"I","s"
"426","665","S2657","2010",11.131681,"T","i"
"426","665","S2657","2011",6.779642,"T","i"
"426","665","S2657","2012",7.30921,"T","i"
"426","665","S2657","2013",11.638371,"T","i"
"426","5610","S2658","2010",1900,"I","s"
"426","5610","S2658","2011",1900,"I","s"
"426","5610","S2658","2012",2000,"I","s"
"426","5610","S2658","2013",918,"I","s"
"426","5071","S2658","2010",0,"I","s"
"426","5071","S2658","2011",0,"I","s"
"426","5071","S2658","2012",508.667643,"I","s"
"426","5071","S2658","2013",-325.067643,"I","s"
"426","5141","S2658","2010",1900,"I","s"
"426","5141","S2658","2011",1900,"I","s"
"426","5141","S2658","2012",1491.332357,"I","s"
"426","5141","S2658","2013",1243.067643,"I","s"
"426","261","S2658","2010",5377,"I","s"
"426","261","S2658","2011",5377,"I","s"
"426","261","S2658","2012",4220.47057,"I","s"
"426","261","S2658","2013",3517.88143,"I","s"
"426","271","S2658","2010",5.7,"I","s"
"426","271","S2658","2011",5.7,"I","s"
"426","271","S2658","2012",4.473997,"I","s"
"426","271","S2658","2013",3.729203,"I","s"
"426","281","S2658","2010",41.8,"I","s"
"426","281","S2658","2011",41.8,"I","s"
"426","281","S2658","2012",32.809312,"I","s"
"426","281","S2658","2013",27.347488,"I","s"
"426","664","S2658","2010",7.379586,"I","s"
"426","664","S2658","2011",7.314519,"I","s"
"426","664","S2658","2012",5.683834,"I","s"
"426","664","S2658","2013",4.68661,"I","s"
"426","674","S2658","2010",0.007823,"I","s"
"426","674","S2658","2011",0.007754,"I","s"
"426","674","S2658","2012",0.006025,"I","s"
"426","674","S2658","2013",0.004968,"I","s"
"426","684","S2658","2010",0.057368,"I","s"
"426","684","S2658","2011",0.056862,"I","s"
"426","684","S2658","2012",0.044185,"I","s"
"426","684","S2658","2013",0.036433,"I","s"
"426","5166","S2658","2010",0,"I","s"
"426","5166","S2658","2011",0,"I","s"
"426","5166","S2658","2012",0,"I","s"
"426","5166","S2658","2013",0,"I","s"
"426","665","S2658","2010",2.607628,"T","i"
"426","665","S2658","2011",2.584636,"T","i"
"426","665","S2658","2012",2.008422,"T","i"
"426","665","S2658","2013",1.656046,"T","i"
"426","5510","S2731","2010",1898,"I","s"
"426","5510","S2731","2011",2484,"I","s"
"426","5510","S2731","2012",2654,"I","s"
"426","5510","S2731","2013",2517,"I","s"
"426","5610","S2731","2010",0,"I","s"
"426","5610","S2731","2011",0,"I","s"
"426","5610","S2731","2012",0,"I","s"
"426","5610","S2731","2013",1884,"I","s"
"426","5071","S2731","2010",0,"I","s"
"426","5071","S2731","2011",0,"I","s"
"426","5071","S2731","2012",-2810.2,"I","s"
"426","5071","S2731","2013",0,"I","s"
"426","5910","S2731","2010",0,"I","s"
"426","5910","S2731","2011",0,"I","s"
"426","5910","S2731","2012",0,"I","s"
"426","5910","S2731","2013",0,"I","s"
"426","5141","S2731","2010",1898,"I","s"
"426","5141","S2731","2011",2484,"I","s"
"426","5141","S2731","2012",5464.2,"I","s"
"426","5141","S2731","2013",4401,"I","s"
"426","261","S2731","2010",3906.8432,"I","s"
"426","261","S2731","2011",5113.0656,"I","s"
"426","261","S2731","2012",11247.50928,"I","s"
"426","261","S2731","2013",9059.0184,"I","s"
"426","271","S2731","2010",289.86256,"I","s"
"426","271","S2731","2011",379.35648,"I","s"
"426","271","S2731","2012",834.492624,"I","s"
"426","271","S2731","2013",672.12072,"I","s"
"426","281","S2731","2010",305.61596,"I","s"
"426","281","S2731","2011",399.97368,"I","s"
"426","281","S2731","2012",879.845484,"I","s"
"426","281","S2731","2013",708.64902,"I","s"
"426","664","S2731","2010",5.361891,"I","s"
"426","664","S2731","2011",6.95548,"I","s"
"426","664","S2731","2012",15.147357,"I","s"
"426","664","S2731","2013",12.068651,"I","s"
"426","674","S2731","2010",0.397818,"I","s"
"426","674","S2731","2011",0.516052,"I","s"
"426","674","S2731","2012",1.123836,"I","s"
"426","674","S2731","2013",0.895416,"I","s"
"426","684","S2731","2010",0.419438,"I","s"
"426","684","S2731","2011",0.544098,"I","s"
"426","684","S2731","2012",1.184914,"I","s"
"426","684","S2731","2013",0.94408,"I","s"
"426","5166","S2731","2010",0,"I","s"
"426","5166","S2731","2011",0,"I","s"
"426","5166","S2731","2012",0,"I","s"
"426","5166","S2731","2013",0,"I","s"
"426","665","S2731","2010",2.604883,"T","i"
"426","665","S2731","2011",3.379071,"T","i"
"426","665","S2731","2012",7.358802,"T","i"
"426","665","S2731","2013",5.863122,"T","i"
"426","5510","S2732","2010",435,"I","s"
"426","5510","S2732","2011",666.5,"I","s"
"426","5510","S2732","2012",714.6,"I","s"
"426","5510","S2732","2013",937.7,"I","s"
"426","5610","S2732","2010",0,"I","s"
"426","5610","S2732","2011",0,"I","s"
"426","5610","S2732","2012",0,"I","s"
"426","5610","S2732","2013",392,"I","s"
"426","5071","S2732","2010",0,"I","s"
"426","5071","S2732","2011",0,"I","s"
"426","5071","S2732","2012",0,"I","s"
"426","5071","S2732","2013",-1282.999993,"I","s"
"426","5141","S2732","2010",435,"I","s"
"426","5141","S2732","2011",666.5,"I","s"
"426","5141","S2732","2012",714.6,"I","s"
"426","5141","S2732","2013",2612.699993,"I","s"
"426","261","S2732","2010",781.1444,"I","s"
"426","261","S2732","2011",1196.4186,"I","s"
"426","261","S2732","2012",1283.56192,"I","s"
"426","261","S2732","2013",5068.597391,"I","s"
"426","271","S2732","2010",74.34184,"I","s"
"426","271","S2732","2011",113.91471,"I","s"
"426","271","S2732","2012",122.118662,"I","s"
"426","271","S2732","2013",438.481689,"I","s"
"426","281","S2732","2010",53.3276,"I","s"
"426","281","S2732","2011",81.6534,"I","s"
"426","281","S2732","2012",87.64528,"I","s"
"426","281","S2732","2013",366.9818,"I","s"
"426","664","S2732","2010",1.07207,"I","s"
"426","664","S2732","2011",1.62753,"I","s"
"426","664","S2732","2012",1.728611,"I","s"
"426","664","S2732","2013",6.752512,"I","s"
"426","674","S2732","2010",0.10203,"I","s"
"426","674","S2732","2011",0.154962,"I","s"
"426","674","S2732","2012",0.164461,"I","s"
"426","674","S2732","2013",0.584156,"I","s"
"426","684","S2732","2010",0.073189,"I","s"
"426","684","S2732","2011",0.111076,"I","s"
"426","684","S2732","2012",0.118034,"I","s"
"426","684","S2732","2013",0.488902,"I","s"
"426","5166","S2732","2010",0,"I","s"
"426","5166","S2732","2011",0,"I","s"
"426","5166","S2732","2012",0,"I","s"
"426","5166","S2732","2013",0,"I","s"
"426","665","S2732","2010",0.59701,"T","i"
"426","665","S2732","2011",0.906663,"T","i"
"426","665","S2732","2012",0.962373,"T","i"
"426","665","S2732","2013",3.480704,"T","i"
"426","5510","S2733","2010",561.3,"I","s"
"426","5510","S2733","2011",914.1,"I","s"
"426","5510","S2733","2012",942.6,"I","s"
"426","5510","S2733","2013",530.1,"I","s"
"426","5610","S2733","2010",0,"I","s"
"426","5610","S2733","2011",0,"I","s"
"426","5610","S2733","2012",0,"I","s"
"426","5610","S2733","2013",746,"I","s"
"426","5071","S2733","2010",0,"I","s"
"426","5071","S2733","2011",0,"I","s"
"426","5071","S2733","2012",0,"I","s"
"426","5071","S2733","2013",-2552.2,"I","s"
"426","5141","S2733","2010",561.3,"I","s"
"426","5141","S2733","2011",914.1,"I","s"
"426","5141","S2733","2012",942.6,"I","s"
"426","5141","S2733","2013",3828.3,"I","s"
"426","261","S2733","2010",1327.75515,"I","s"
"426","261","S2733","2011",2162.30355,"I","s"
"426","261","S2733","2012",2229.7203,"I","s"
"426","261","S2733","2013",9055.84365,"I","s"
"426","271","S2733","2010",79.19943,"I","s"
"426","271","S2733","2011",128.97951,"I","s"
"426","271","S2733","2012",133.00086,"I","s"
"426","271","S2733","2013",540.17313,"I","s"
"426","281","S2733","2010",112.276839,"I","s"
"426","281","S2733","2011",182.847423,"I","s"
"426","281","S2733","2012",188.548278,"I","s"
"426","281","S2733","2013",765.774849,"I","s"
"426","664","S2733","2010",1.822258,"I","s"
"426","664","S2733","2011",2.941456,"I","s"
"426","664","S2733","2012",3.002831,"I","s"
"426","664","S2733","2013",12.064421,"I","s"
"426","674","S2733","2010",0.108696,"I","s"
"426","674","S2733","2011",0.175455,"I","s"
"426","674","S2733","2012",0.179116,"I","s"
"426","674","S2733","2013",0.719632,"I","s"
"426","684","S2733","2010",0.154093,"I","s"
"426","684","S2733","2011",0.248734,"I","s"
"426","684","S2733","2012",0.253924,"I","s"
"426","684","S2733","2013",1.020184,"I","s"
"426","5166","S2733","2010",0,"I","s"
"426","5166","S2733","2011",0,"I","s"
"426","5166","S2733","2012",0,"I","s"
"426","5166","S2733","2013",0,"I","s"
"426","665","S2733","2010",0.770348,"T","i"
"426","665","S2733","2011",1.243482,"T","i"
"426","665","S2733","2012",1.269428,"T","i"
"426","665","S2733","2013",5.100157,"T","i"
"426","5510","S2734","2010",1600,"I","s"
"426","5510","S2734","2011",1560,"I","s"
"426","5510","S2734","2012",1600,"I","s"
"426","5510","S2734","2013",1600,"I","s"
"426","5610","S2734","2010",8000,"I","s"
"426","5610","S2734","2011",9000,"I","s"
"426","5610","S2734","2012",9500,"I","s"
"426","5610","S2734","2013",17229,"I","s"
"426","5071","S2734","2010",-2956.963173,"I","s"
"426","5071","S2734","2011",-2829.530845,"I","s"
"426","5071","S2734","2012",-3079.688107,"I","s"
"426","5071","S2734","2013",4245.8,"I","s"
"426","5910","S2734","2010",0,"I","s"
"426","5910","S2734","2011",0,"I","s"
"426","5910","S2734","2012",0,"I","s"
"426","5910","S2734","2013",0,"I","s"
"426","5141","S2734","2010",12556.963173,"I","s"
"426","5141","S2734","2011",13389.530845,"I","s"
"426","5141","S2734","2012",14179.688107,"I","s"
"426","5141","S2734","2013",14583.2,"I","s"
"426","261","S2734","2010",17298.472467,"I","s"
"426","261","S2734","2011",18445.417692,"I","s"
"426","261","S2734","2012",19533.938336,"I","s"
"426","261","S2734","2013",20089.81632,"I","s"
"426","271","S2734","2010",2067.378417,"I","s"
"426","271","S2734","2011",2204.452358,"I","s"
"426","271","S2734","2012",2334.54385,"I","s"
"426","271","S2734","2013",2400.978048,"I","s"
"426","281","S2734","2010",1002.045661,"I","s"
"426","281","S2734","2011",1068.484561,"I","s"
"426","281","S2734","2012",1131.539111,"I","s"
"426","281","S2734","2013",1163.73936,"I","s"
"426","664","S2734","2010",23.74104,"I","s"
"426","664","S2734","2011",25.091939,"I","s"
"426","664","S2734","2012",26.306939,"I","s"
"426","664","S2734","2013",26.764155,"I","s"
"426","674","S2734","2010",2.837344,"I","s"
"426","674","S2734","2011",2.998793,"I","s"
"426","674","S2734","2012",3.144,"I","s"
"426","674","S2734","2013",3.198643,"I","s"
"426","684","S2734","2010",1.375243,"I","s"
"426","684","S2734","2011",1.453496,"I","s"
"426","684","S2734","2012",1.523878,"I","s"
"426","684","S2734","2013",1.550363,"I","s"
"426","5166","S2734","2010",0,"I","s"
"426","5166","S2734","2011",0,"I","s"
"426","5166","S2734","2012",0,"I","s"
"426","5166","S2734","2013",0,"I","s"
"426","665","S2734","2010",17.233624,"T","i"
"426","665","S2734","2011",18.214241,"T","i"
"426","665","S2734","2012",19.09621,"T","i"
"426","665","S2734","2013",19.428104,"T","i"
"426","5510","S2735","2010",4881.083467,"I","s"
"426","5510","S2735","2011",5200,"I","s"
"426","5510","S2735","2012",5266.392776,"I","s"
"426","5510","S2735","2013",5129.558645,"I","s"
"426","5610","S2735","2010",3500,"I","s"
"426","5610","S2735","2011",4000,"I","s"
"426","5610","S2735","2012",4000,"I","s"
"426","5610","S2735","2013",392,"I","s"
"426","5071","S2735","2010",97.670757,"I","s"
"426","5071","S2735","2011",160.366815,"I","s"
"426","5071","S2735","2012",-15.679978,"I","s"
"426","5071","S2735","2013",-225.718553,"I","s"
"426","5141","S2735","2010",8283.41271,"I","s"
"426","5141","S2735","2011",9039.633185,"I","s"
"426","5141","S2735","2012",9282.072754,"I","s"
"426","5141","S2735","2013",5747.277198,"I","s"
"426","261","S2735","2010",13799.445096,"I","s"
"426","261","S2735","2011",15169.403524,"I","s"
"426","261","S2735","2012",15510.758438,"I","s"
"426","261","S2735","2013",8091.399575,"I","s"
"426","271","S2735","2010",1774.727282,"I","s"
"426","271","S2735","2011",1947.823721,"I","s"
"426","271","S2735","2012",1993.479941,"I","s"
"426","271","S2735","2013",1087.493226,"I","s"
"426","281","S2735","2010",725.796061,"I","s"
"426","281","S2735","2011",798.659931,"I","s"
"426","281","S2735","2012",816.15437,"I","s"
"426","281","S2735","2013",412.028451,"I","s"
"426","664","S2735","2010",18.93885,"I","s"
"426","664","S2735","2011",20.635464,"I","s"
"426","664","S2735","2012",20.888803,"I","s"
"426","664","S2735","2013",10.779565,"I","s"
"426","674","S2735","2010",2.435699,"I","s"
"426","674","S2735","2011",2.649692,"I","s"
"426","674","S2735","2012",2.684679,"I","s"
"426","674","S2735","2013",1.448786,"I","s"
"426","684","S2735","2010",0.996108,"I","s"
"426","684","S2735","2011",1.086445,"I","s"
"426","684","S2735","2012",1.09914,"I","s"
"426","684","S2735","2013",0.548915,"I","s"
"426","5166","S2735","2010",0,"I","s"
"426","5166","S2735","2011",0,"I","s"
"426","5166","S2735","2012",0,"I","s"
"426","5166","S2735","2013",0,"I","s"
"426","665","S2735","2010",11.368451,"T","i"
"426","665","S2735","2011",12.296925,"T","i"
"426","665","S2735","2012",12.500445,"T","i"
"426","665","S2735","2013",7.656666,"T","i"
"426","5510","S2736","2010",3704.877385,"I","s"
"426","5510","S2736","2011",4219.100204,"I","s"
"426","5510","S2736","2012",4012.009192,"I","s"
"426","5510","S2736","2013",4205.76651,"I","s"
"426","5016","S2736","2010",300.909536,"I","s"
"426","5016","S2736","2011",340.256754,"I","s"
"426","5016","S2736","2012",328.662456,"I","s"
"426","5016","S2736","2013",345.540638,"I","s"
"426","5141","S2736","2010",3403.967849,"I","s"
"426","5141","S2736","2011",3878.84345,"I","s"
"426","5141","S2736","2012",3683.346736,"I","s"
"426","5141","S2736","2013",3860.225872,"I","s"
"426","261","S2736","2010",4130.037765,"I","s"
"426","261","S2736","2011",4689.497695,"I","s"
"426","261","S2736","2012",4471.915205,"I","s"
"426","261","S2736","2013",4686.269904,"I","s"
"426","271","S2736","2010",518.096583,"I","s"
"426","271","S2736","2011",590.269097,"I","s"
"426","271","S2736","2012",560.796149,"I","s"
"426","271","S2736","2013",587.77924,"I","s"
"426","281","S2736","2010",220.446031,"I","s"
"426","281","S2736","2011",249.240936,"I","s"
"426","281","S2736","2012",238.655215,"I","s"
"426","281","S2736","2013",250.022893,"I","s"
"426","664","S2736","2010",5.668211,"I","s"
"426","664","S2736","2011",6.379286,"I","s"
"426","664","S2736","2012",6.022462,"I","s"
"426","664","S2736","2013",6.243166,"I","s"
"426","674","S2736","2010",0.711054,"I","s"
"426","674","S2736","2011",0.802963,"I","s"
"426","674","S2736","2012",0.75524,"I","s"
"426","674","S2736","2013",0.783054,"I","s"
"426","684","S2736","2010",0.302548,"I","s"
"426","684","S2736","2011",0.339051,"I","s"
"426","684","S2736","2012",0.321404,"I","s"
"426","684","S2736","2013",0.333087,"I","s"
"426","5166","S2736","2010",0,"I","s"
"426","5166","S2736","2011",0,"I","s"
"426","5166","S2736","2012",0,"I","s"
"426","5166","S2736","2013",0,"I","s"
"426","665","S2736","2010",4.671727,"T","i"
"426","665","S2736","2011",5.276525,"T","i"
"426","665","S2736","2012",4.960473,"T","i"
"426","665","S2736","2013",5.142689,"T","i"
"426","5510","S2737","2010",1277.585629,"I","s"
"426","5510","S2737","2011",1435.677079,"I","s"
"426","5510","S2737","2012",1328.536596,"I","s"
"426","5510","S2737","2013",1373.685143,"I","s"
"426","5016","S2737","2010",83.690552,"I","s"
"426","5016","S2737","2011",94.636545,"I","s"
"426","5016","S2737","2012",88.826136,"I","s"
"426","5016","S2737","2013",92.404531,"I","s"
"426","5141","S2737","2010",1193.895077,"I","s"
"426","5141","S2737","2011",1341.040534,"I","s"
"426","5141","S2737","2012",1239.71046,"I","s"
"426","5141","S2737","2013",1281.280612,"I","s"
"426","261","S2737","2010",7850.355743,"I","s"
"426","261","S2737","2011",8808.931656,"I","s"
"426","261","S2737","2012",8152.686429,"I","s"
"426","261","S2737","2013",8426.462801,"I","s"
"426","271","S2737","2010",83.098874,"I","s"
"426","271","S2737","2011",94.020362,"I","s"
